timestamp,processing_date,newsId,doc,section,section_name_list
2023-01-16,2025-07-22 00:15:05.568381,956f2982-4e7f-4866-b6bc-80b8244796ee,Família que morreu em acidente no ES faria surpresa para parentes na Bahia,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,d93c7638-6d79-466a-92c9-0c7cac509068,Mulher tem casa invadida é estuprada e agredida por 2h no interior do AP acusado foi preso,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,a8932830-11df-4dd9-8d3d-177feb982c2c,Prefeitura implanta estacionamento rotativo em Angra dos Reis entenda como vai funcionar,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,42d8cfe4-b3b6-4c67-b2a2-d3eaaa08f480,Empresa em que aluna da USP diz ter investido dinheiro de formatura foi alvo de operação da polícia no Paraná,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,863461d7-a08d-445d-ba91-fad255a9fc92,Grupo é preso suspeito de espancar mulher para roubar carro e fazer desmanche de peças em Goiânia,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,46746177-2e73-449c-8dc5-83f8c6a1db8e,Sensação de impotência diz estudante vítima de aluna da USP acusada de desviar quase R 1 milhão de formatura,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,1e24df0e-9f83-4b08-ac34-be25e689aafe,Simone diz que está bloqueada por Simaria e pede Se estiver triste comigo por algum motivo me perdoe,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,1c9cfc69-feb0-464a-aeb9-1ae2d7fe25b4,Mulher é presa em flagrante por maustratos a animais em condomínio de Rio Preto ,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,a96e5ad8-2b45-4a09-87b8-9c8d46d6d495,Merlong Solano PT é diplomado para assumir vaga de deputado e diz que vai trabalhar pela inclusão de pessoas com deficiência,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,9aa94ce1-91dd-4d9c-9950-e8d756877e4b,Volta da praia tem flagrantes de vandalismo em ônibus no RIo com gente nas janelas no teto e forçando portas VÍDEOS,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,a3e0ac2b-738e-457f-9380-18c964bd8a83,VÍDEO Motociclista é arremessado da moto após ser atingido por carro que avançou sinal vermelho em Caruaru,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,38f93b0b-29bb-42e9-87d5-3902684cc568,8ª Mostra Pajeú de Cinema abre inscrições gratuitas para filmes nacionais ,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,d569dce0-eb3f-4178-b01a-f85fd1de9523,Sine oferta empregos em 11 áreas em Macapá veja as vagas para 17 de janeiro,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,bf45b236-d1ff-456a-b4a1-7c518be4ef37,Caminhão que transportava piso tomba na Via Dutra em Piraí,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,3f67b0de-6bda-4caf-9820-87ef0a6416cd,Semaglutida Anvisa aprova medicamento com substância que promete emagrecer médicos fazem alerta,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,ee5c155e-e5ab-41e5-a897-45493b210c05,Com déficit de 24 mil casas governo do AC retoma secretaria de habitação Foco é captar recursos,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,91d40313-29dd-4950-beb4-61fbf864a749,Médico preso por estupro de pacientes sedadas aliciou crianças a fim de obter material para conteúdo pornográfico diz polícia,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,91499659-da23-4bb3-b013-279e0a731546,Iprev abre inscrições para concurso no DF salário é de R 67 mil ,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,643a6003-3414-4577-b182-07e7c7b21a9a,Exempresário de Anitta Casé e Gagliasso e amigo das celebridades Pedro Tourinho assume secretaria em Salvador,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,6891dd3d-b939-4357-942d-ad5b9135f465,Gina Lollobrigida veja fotos,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,3cc6d857-d2b9-451b-ac8a-9420414a4796,Professor de química denunciado por violência doméstica contra ex se apresenta à polícia e é preso em Boa Vista,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,e265b4b4-20e4-426a-a47d-60e76a6cfc5c,Homem é morto a tiros na BR101 em Santa Rita na Grande João Pessoa,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,2ecbcf08-5471-4fdc-a629-02f2de43811a,Não é médico é um monstro diz mulher que foi abusada por anestesista colombiano em hospital,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,ebccdb86-735d-4727-8a33-c3929ced57ae,Polícia detém 12 suspeitos de falsificação de cerveja em galpão de Ribeirão Preto SP,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,079d1f2e-5efe-43e1-9d8c-c56cd0a34142,Americanas é acusada de vender produto vencido e MPRR pede multa de R 500 mil por dano moral ,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,ae7bfc18-3793-4598-a273-9b6257ac14f6,Caminhãoguincho bate em árvore e deixa uma pessoa morta e duas feridas em Mogi Mirim,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,e0e165fa-dd3b-49cc-a142-fb73a72cd24c,Rio tem mais um dia com sensação térmica de 50 graus diz Alerta Rio,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,78b45dcc-f6ca-428b-9e5e-f37ca64367e2,Plácido Domingo enfrenta novas acusações de assédio sexual,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,4fd72078-4cb7-4d21-86bf-c265f8aaf2b9,Asfalto cede abre cratera de oito metros e derruba portão de casa em Taubaté SP,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,bf514534-23a1-428b-8188-8a5fc6ac972f,"
Com veículos da prefeitura de Rio Branco em situação de abandono MPAC recomenda remoção ",0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,09799608-c141-4668-863e-28b12adf4d04,Quem é o bombeiro preso no RJ suspeito de participar de atos terroristas em Brasília,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,1718f900-1a04-4336-8914-978ca82e28b6,Quem é Messina Denaro o último chefe da máfia italiana preso na Sicília,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,b8d65111-f618-4842-ba6d-81477f19e227,Haddad diz que se depender do governo reforma tributária será votada no 1º semestre,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,ddfbe32e-217d-4013-97b8-b28103e9906b,Planeta Verde desbrava ambiente inusitado onde os vegetais também podem triunfar debaixo dágua,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,143d73da-d311-46b4-8144-0d972c01edfc,Carro atravessa parede de prédio em Balneário Camboriú cai na rua e mulher fica ferida VÍDEO,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,b8c2f5dd-cd69-4ef5-8bc0-8db101423e75,Jacaré volta a aparecer em lago do Parque Centenário de Ourinhos,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,3d835a9a-71a8-4c46-bc96-d313799955a9,Gols do Fantástico na Copinha menino do Santos homenageia Pelé com o gol que o Rei não fez,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,7b82008c-f5a2-4168-bdfe-ec645e0a3f07,Após incêndio central de atendimento do Samu em Feira de Santana volta a funcionar,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,bcdd029d-d64c-4753-bc4f-7ef2970c3e44,Mulher desaparecida encontrada morta no CE crianças salvas por cadeirinhas as principais notícias desta segunda 16 no Piauí,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,2b465056-40c4-4cf8-8215-c5d97c9592ce,Ataques em Brasília imagens exclusivas mostram vandalismo contra patrimônio cultural ciência ajuda a identificar envolvidos ,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,781a8bbc-0bdf-4d12-8e42-5265c87db195,Exmarido suspeito de feminicídio rastreava carro da vítima e compareceu em velório diz polícia,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,2b8ff73c-6114-413e-8512-e8fc577c9ed3,Desaparecimento de motorista de aplicativo mobiliza buscas da polícia família e amigos em Caçapava,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,2d0b6102-5c7f-4842-84ef-038006ffce1e,Três pessoas ficam feridas em acidente entre carro charrete e  motocicleta na MGC308,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,fbef1ba1-8c77-4261-b57a-1cbbd58bf0a7,Mulher e criança são esfaqueadas no interior da Bahia ,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,23ae49bf-75e9-47c6-a1c3-9f5ff7c60563," 
Tarcísio pede investimento para ferrovias em SP durante Fórum Econômico Mundial",0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,5d2fab42-9890-4e8b-9cec-b94ecf8fc462,Idoso morre em grave acidente entre carro e motocicleta na BR135 Sul do Piauí,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,a42fc41e-7124-4b47-8742-3af97f52cc72,Agência do Trabalho oferece 512 vagas de emprego em Pernambuco nesta segundafeira saiba como se candidatar,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,df38ba9c-1b59-451a-a23b-c337a3b17a55,Justiça nega liberdade à companheira do PM que matou italiano na Praia do Francês AL,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,b5af62fb-7b9b-4f7e-bbb4-534a45ec52f6,Simony ligou para Preta Gil para falar de tratamento contra câncer Se você quiser chorar perguntar me coloco à sua disposição,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,878e9d08-be8c-4327-8682-c94cc2e40c1c,Rio tem previsão de mais calor nesta segunda máxima deve chegar a 37C,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,611cf0e7-ccfc-4c21-88b0-1c125e6d3246,Homem é executado depois de perseguição em avenida de Ferraz de Vasconcelos,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,c0311215-baa6-4ebf-ad7c-796ece6895b9,Carreta que transportava porcos tomba em Valença alguns animais morrem,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,5bb23fb3-cf15-4616-ae8a-6216428ec398,Ônibus de turismo bate de frente com caminhonete e colide contra árvore na BR277 motorista morreu,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,57294b9b-9fb7-4c0a-af37-68ada7eb9c60,Médico é levado à delegacia após agredir guardavidas durante corrida em praia de Itapema VÍDEO,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,c2e5a25e-58f2-472c-849e-e5d547568825,Cremerj abre sindicância contra anestesista preso por estupro,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,db87fa02-893e-4db6-9a6b-ae89fa6c32b4,Policial militar é baleado durante abordagem de rotina em Belterra,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,96f92561-9254-4c16-a190-c70ba78ad9ae,VÍDEO Viatura da PM e van batem em cruzamento de Ponta Grossa,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,d233e951-eed6-4edf-ac14-fbfd24adeb37,Escola oferece projetos para desenvolver cidadania e protagonismo de estudantes,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,fcf52997-fef5-485a-baf4-18813bf2f92b,Vereadora de SC é a única política com mandato presa por atos golpistas,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,bdf70e49-2c48-45b3-ab3e-543496bae4ea,Verão Arte Contemporânea começa em BH com programação voltada para residências artísticas,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,7d07bdd0-2da3-4a5b-9e3e-44f3e9248c1a,Setor cultural pede justiça por artista que está internado em estado grave após agressões em MS,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,cfb92693-9b05-457e-9c8e-bd1ad9d0796c,Breaking do Verão 2ª edição reúne grandes nomes do cenário mundial no Parque Olímpico do Rio,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-16,2025-07-22 00:15:05.568381,f32b30f4-e0ba-4b13-a0c1-76a45fa989e8,Entrevista amigo e braçodireito de Pelé Pepito faz homenagem com histórias e curiosidades do Rei,0,"['após', 'diz', 'homem', 'polícia', 'preso', 'mulher', 'morre', 'carro', 'brasília', 'vagas']"
2023-01-17,2025-07-22 00:15:10.928034,f580680b-df0d-49e2-89d8-5af0289c6469,Instalação de novos equipamentos afeta fornecimento de água em nove bairros de Barra do Piraí,4,"['chuva', 'água', 'moradores', 'dia', 'inmet', 'árvores', 'verão', 'salvador', 'temporal', 'praia']"
2023-01-17,2025-07-22 00:15:10.928034,87657e15-1d87-4896-aeff-74ae47c052c8,Barracão cede e atinge casas em vendaval no Oeste de SC Defesa Civil investiga se houve microexplosão,-1,[]
2023-01-17,2025-07-22 00:15:10.928034,8602e48a-b02c-4896-9d91-46f1b8468027,Mais de 50 dos bairros de Campina Grande apresentam alto índice de infestação do Aedes aegypti,5,"['covid19', 'contra', 'vacinação', 'crianças', 'recebe', 'vacina', 'doses', 'covid', 'registra', 'dengue']"
2023-01-17,2025-07-22 00:15:10.928034,7e415b28-e062-4003-9cec-601b50d64079,Resumão diário 465 39 denunciados ao STF e as ações da Americanas,-1,[]
2023-01-17,2025-07-22 00:15:10.928034,cdb86748-4c3b-48f1-9eca-e7ce3730794d,Ricardo Galvão assume CNPq e diz que ciência sobreviveu a governo negacionista de Bolsonaro,0,"['homem', 'preso', 'polícia', 'brasília', 'tiros', 'suspeito', 'sp', 'presos', 'morto', 'contra']"
2023-01-17,2025-07-22 00:15:10.928034,a7bcbae2-fe46-4cb1-bea2-f59745032378,Confira a lista de postos do Detran que estão fazendo serviços sem agendamento até o fim de janeiro,1,"['cursos', 'abre', 'carnaval', 'participar', 'saiba', 'inscrições', 'oferece', 'rede', 'prefeitura', 'gratuitos']"
2023-01-17,2025-07-22 00:15:10.928034,3505b07a-6e26-4476-87a9-0fd818f05b77,Trabalhador morre soterrado em silo com 400 toneladas de soja em fazenda no interior da Bahia,7,"['morre', 'após', 'trabalhador', 'fazenda', 'anos', 'cair', 'família', 'morte', 'soterrado', 'soja']"
2023-01-17,2025-07-22 00:15:10.928034,97e70519-ebe5-40a0-9546-dd85581e5e93,Quatro pessoas são presas suspeitas de roubo de imóveis no interior do RN,0,"['homem', 'preso', 'polícia', 'brasília', 'tiros', 'suspeito', 'sp', 'presos', 'morto', 'contra']"
2023-01-17,2025-07-22 00:15:10.928034,e8fc5ef4-bfa6-4f33-a558-8395ae76bed6,Bombeiros encontram corpo de um dos irmãos que se afogou em MG,-1,[]
2023-01-17,2025-07-22 00:15:10.928034,0be272f6-d8dc-410b-8ff6-6c71af93329f,Sebrae abre 200 vagas para cursos gratuitos no Vale do Ribeira ,1,"['cursos', 'abre', 'carnaval', 'participar', 'saiba', 'inscrições', 'oferece', 'rede', 'prefeitura', 'gratuitos']"
2023-01-17,2025-07-22 00:15:10.928034,ab6d4bef-c75a-4af9-8257-7ac88b251def,Inflação bate recorde histórico na Alemanha em 2022,3,"['reajuste', 'piso', 'professores', 'salarial', '2023', 'mil', 'quase', '2022', 'diz', '15']"
2023-01-17,2025-07-22 00:15:10.928034,768314a3-0a1c-41d9-931e-15b389d0461e,Gabriel Thomaz costura influências tropicais e sucesso de Roberto Carlos no álbum solo Multihomem,1,"['cursos', 'abre', 'carnaval', 'participar', 'saiba', 'inscrições', 'oferece', 'rede', 'prefeitura', 'gratuitos']"
